id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
347654,ATX -SOCO 3bd House...beats hotels!,1761915,Charm,,78704,30.236182220127553,-97.74438713308172,Entire home/apt,420,1,12,2017-01-16,0.20,2,358
6688959,"Legacy Austin Experience - Simple, unRefined",1251187,Caleb,,78704,30.244532495251,-97.74892234406667,Private room,87,1,0,,,1,363
8140740,Bouldin Backhouse/Hammock Hideaway!,408888,Kat,,78704,30.251779024642623,-97.75887613178273,Entire home/apt,89,1,16,2017-02-19,0.90,2,347
16806826,Airstream Paradise in SOCO,15929290,Sharon,,78704,30.238736915014087,-97.74654423191771,Entire home/apt,64,2,0,,,1,29
2210299,Monstrosity Attic ,4150951,Tony,,78704,30.23593471824107,-97.75972434058909,Entire home/apt,85,3,65,2016-10-18,1.75,4,338
11540342,Sweet Downtown SoCo House,22215558,Carmen,,78704,30.242133761459726,-97.75067571898204,Entire home/apt,200,1,3,2016-10-16,0.32,1,0
16002588,Private BR/BA in great spacious apt,50380453,Marijose,,78704,30.253517002925356,-97.74660296141971,Private room,85,7,0,,,1,278
3811238,1BR/1.5BA Perfectly Located Casita,4641823,Erica,,78704,30.242619020424648,-97.75866695592674,Entire home/apt,140,2,7,2016-11-22,0.23,73,340
17574519,Studio Condo On South Congress Near Downtown,9926399,Lauren,,78704,30.255063907592017,-97.74793953349175,Entire home/apt,695,2,0,,,1,10
7541961,Luxury Rental Close to Downtown,4392661,Paul,,78704,30.245305156890634,-97.75430577257721,Entire home/apt,1000,2,0,,,1,177
5094445,The Hideaway - Travis Heights SOCO,3626574,Bill,,78704,30.245894426663313,-97.74557328677649,Entire home/apt,179,1,196,2017-03-05,7.77,3,262
1221070,Monstrosity Little Loft w/Courtyard,4150951,Tony,,78704,30.23757557771162,-97.75916183758943,Entire home/apt,105,3,95,2017-02-10,2.14,4,303
9936343,Central bungalow w/ downtown views,7164229,Abbey,,78704,30.248443649183226,-97.7391216306958,Entire home/apt,475,3,18,2017-02-09,1.74,1,266
7591170,Willowrun Compound - 4 Apts,5319301,Jared David,,78704,30.224409065782694,-97.75513751212196,Entire home/apt,450,2,3,2016-10-25,0.45,7,319
17460526,Stunning  downtown apartment with lake views.,33391405,Katerina,,78704,30.253480730468183,-97.74409360755529,Entire home/apt,500,3,0,,,1,30
52874,"Charming Studio South Austin,Tx.",245318,Jill,,78704,30.246293094307248,-97.7473902934433,Entire home/apt,150,5,20,2016-10-11,0.26,1,72
5592674,ACL/F1/SXSW SOCO | bouldin creek,28996542,Sallie,,78704,30.250703887610122,-97.75435373344678,Entire home/apt,350,2,3,2016-03-15,0.17,1,0
17073922,Private Room with Own Bathroom,14364293,Erin,,78704,30.238438685996513,-97.74101258520126,Private room,61,1,1,2017-02-13,1,1,0
375142,"Weekend room near downtown, SoCo",1887493,Susan,,78704,30.25373874687681,-97.74519336182993,Private room,210,2,1,2013-02-18,0.02,3,4
13881414,Walk to SXSW!! Must See! Amazing Location!!!,15864252,Walker Luxury Vacation,,78704,30.257615924954575,-97.75377002574321,Entire home/apt,843,2,0,,,45,13
3959242,Quiet Casita on Annie Street,20518039,Cressida,,78704,30.24947913045446,-97.75654344719923,Entire home/apt,175,2,20,2016-06-19,0.65,1,313
17407055,1/1 for SXSW. Walking distance to SOCO/Downtown,25223243,Tommy,,78704,30.251254293475824,-97.7437976611052,Private room,100,3,0,,,2,80
16362287,"Bright and Modern, SXSW!",107149339,Amy,,78704,30.25816795548407,-97.75797350957441,Entire home/apt,299,1,0,,,1,46
5047200,Beautiful new 3/3 townhouse,7010811,S,,78704,30.242293818179004,-97.75336155897257,Entire home/apt,700,1,6,2016-03-17,0.24,1,27
11679274,Bamboo B,47193349,Junior,,78704,30.244001715239126,-97.757460491003,Entire home/apt,300,3,0,,,2,365
11722697,"SoCo Cottage + Love Shack, 3BR/2BA",386263,Vineet,,78704,30.250548543996853,-97.75389295335604,Entire home/apt,700,1,2,2016-08-07,0.20,5,353
16780153,HUGE Room w/ Amazing View In SoCo!,23873541,Trey,,78704,30.251318478659567,-97.74070431659278,Private room,75,1,3,2017-02-13,1.84,7,0
5538048,Walk to SXSW! 1BR in South Austin,24342381,Rusty,,78704,30.257941478608686,-97.75621885481942,Entire home/apt,350,3,3,2016-03-17,0.12,1,13
9598281,Studio Apartment in heart of SOCO,42576269,Killian,,78704,30.242895539944392,-97.75331139753858,Entire home/apt,90,1,0,,,1,0
14489042,Treetop studio in downtown Austin,53630161,Kayleigh,,78704,30.257741412923416,-97.75127567979256,Entire home/apt,200,1,5,2017-02-19,1.01,1,302
17505255,Downtown great view prime location,118572003,Juan,,78704,30.254493706347862,-97.74675751457194,Private room,250,1,0,,,2,177
17446809,Cozy L-Shaped Couch +more,117850565,Rosa,,78704,30.225673102817822,-97.75137970898443,Shared room,200,1,0,,,1,109
15323762,"Heart of Austin, walk to almost anywhere!",6094838,Stephanie,,78704,30.255391417747674,-97.74699735937999,Entire home/apt,165,3,6,2017-02-20,1.20,1,1
17249234,Bohemian bungalow,93722737,Sophia,,78704,30.25844872146527,-97.75546775478165,Entire home/apt,140,2,0,,,1,357
202187,South Congress Studio Apartment,989596,John,,78704,30.247760970391628,-97.74527209281085,Entire home/apt,85,1,427,2017-02-18,6.44,2,265
7724783,Charming South Austin Bungalow,3501610,Staci & Sam,,78704,30.24194555910767,-97.76211858249202,Entire home/apt,189,3,4,2016-10-05,0.22,1,0
5337065,Stylish 4 bed/4 bath in SoCo!,27272600,Justin,,78704,30.232848896590124,-97.75177606518898,Entire home/apt,500,1,1,2015-10-25,0.06,1,0
15005256,"Sunny, charming,2-story home in Travis Heights",94544584,Laura,,78704,30.242256494999584,-97.74632028449716,Private room,165,1,0,,,2,85
9904309,SoCo Crash Pad,6601247,Jeffrey,,78704,30.24198253857373,-97.74953306751054,Private room,155,2,0,,,1,0
7775305,WOW Modern Home Downtown,1739801,Terry,,78704,30.241482778636378,-97.75667872477375,Entire home/apt,199,2,17,2016-11-23,0.96,18,348
2281665,New Modern South Austin Apartment,11653122,Carey,,78704,30.24256297321028,-97.7606882331464,Entire home/apt,150,2,13,2016-09-11,0.37,1,292
8761924,78704plex,1694112,Tre',,78704,30.22355879201472,-97.75530503543024,Entire home/apt,185,1,0,,,1,0
14933327,"Private Room in Downtown Austin, Travis Height",4187092,Echo,,78704,30.241386042803413,-97.74275471982531,Private room,60,1,7,2016-10-13,1.28,1,14
8401322,Travis Heights Airstream,7764791,Amy,,78704,30.251354440464706,-97.74416808375268,Entire home/apt,65,1,43,2017-02-19,2.42,1,11
11202645,Hip 2BR Austin Bungalow,31148752,Bob,,78704,30.243176431247683,-97.76008291258627,Entire home/apt,179,2,6,2017-02-27,0.67,45,335
17310049,SXSW Condo near Congress and Downtown,59819745,Chad,,78704,30.254811228265993,-97.75113920393247,Entire home/apt,250,2,0,,,1,68
4302003,"3BR/3BA Stylish, Upscale House",4641823,Erica,,78704,30.247916327454742,-97.76161766810262,Entire home/apt,700,2,7,2016-10-23,0.31,73,342
5194094,Remodeled 3/2 Great Location,9564810,David,,78704,30.236105643749898,-97.75093683478374,Entire home/apt,700,1,0,,,1,0
5873295,WALK TO ACL- 1BR 1Bath AustinTX,30498173,Hayden,,78704,30.25579741788871,-97.76026008233097,Entire home/apt,200,1,8,2016-07-25,0.45,1,68
2514670,Cute Little Casa,1710852,Melinda,,78704,30.245984613858397,-97.75569046816895,Entire home/apt,550,1,0,,,1,365
15463618,Modern 2 bedroom on South First!,70017710,Rachel,,78704,30.25560219382271,-97.75344325276744,Entire home/apt,500,2,3,2017-02-13,0.89,1,3
3731944,Prime Location w/ View and Pool!,13535639,Tucker And Lauren,,78704,30.25442116210579,-97.75657155644595,Entire home/apt,1500,4,3,2016-03-18,0.12,1,167
5420782,"Backyard Cottage - SXSW, ACL, SoCo, short walk.",27707384,John,,78704,30.253147670937977,-97.75511793180597,Entire home/apt,175,2,17,2017-02-19,0.70,1,358
15194232,Quiet Little Condo - 3 miles from ACL,21922143,Sandra,,78704,30.237110850123134,-97.74938923645469,Entire home/apt,90,1,2,2016-11-19,0.40,1,90
6813132,spacious condo in the heart of soco,5277961,Laura,,78704,30.255364556279034,-97.76022020949324,Entire home/apt,300,3,2,2016-10-10,0.17,1,363
4994857,"Charming, Authentically Austin",25752574,Park Terrace,,78704,30.25881564716782,-97.75739758976422,Entire home/apt,259,1,16,2016-11-13,0.64,1,336
7478179,Big Modern House off South Congress,11390216,Steven,,78704,30.234308848466533,-97.75016165203384,Entire home/apt,650,2,8,2016-11-26,0.47,1,223
5324388,"New Townhome, Great Location",21021241,Kyle,,78704,30.23875273485932,-97.75997765094607,Entire home/apt,200,1,8,2016-11-13,0.74,1,297
17097070,Downtown House,79934897,Ilse,,78704,30.254618986094545,-97.75347512331484,Entire home/apt,790,2,0,,,1,79
9823029,SXSW Modern Condo 2 Bedroom,1135668,Joseph,,78704,30.2386096507572,-97.75351051092802,Entire home/apt,450,1,0,,,2,0
893624,"SoCo Bungalow, 1 Bedroom Private Bath",4753546,Paprika,,78704,30.24520054242219,-97.74742274069148,Private room,69,2,23,2017-01-30,0.47,8,28
17479617,South Central Austin Hide Away,79676074,Sarah,,78704,30.241050485111654,-97.74122238229495,Entire home/apt,85,2,0,,,1,11
2385701,SOCO 2/2 Modern Home SXSW special,12185973,Christopher,,78704,30.243658956486165,-97.75603291350917,Entire home/apt,325,2,4,2015-03-15,0.11,1,365
10405990,Private Home Downtown SoCo,1739801,Terry,,78704,30.250885826952985,-97.74780640992284,Entire home/apt,149,2,34,2017-02-14,2.64,18,333
11734100,"Cozy, homey, animal-loving home",62415440,Anna,,78704,30.235411839720115,-97.75992494167014,Entire home/apt,100,1,3,2016-03-17,0.25,3,0
11548530,4 bdm house in trendy SOCO for SXSX,5766765,Holly,,78704,30.232914983141818,-97.75918129540378,Entire home/apt,495,5,0,,,2,359
1520186,F1 Town Home in great location!,7250463,Sara Marie,,78704,30.237128140685734,-97.75897251769868,Entire home/apt,500,3,0,,,1,0
21126,Stylish Modern: near SoCo/DT Austin,80406,Dani,,78704,30.245031458758508,-97.74075434877606,Entire home/apt,199,1,31,2016-11-27,0.62,10,127
10546343,Historic 2BD in Travis Heights,54387002,Charles,,78704,30.247312960988328,-97.74221663315113,Entire home/apt,800,1,0,,,1,7
406911,❤️ Almost Downtown! ❤️ Cozy Private Studio Apt,1652515,Cynthia,,78704,30.25966119077585,-97.75554757518448,Entire home/apt,135,1,168,2017-03-05,3.13,1,339
676554,ACL-F1-SXSW: Perfect Location!,3334089,Rey,,78704,30.24008700117452,-97.74142663173977,Private room,100,2,38,2016-11-06,1.04,1,352
11942944,Perfect 2 Bedroom- Walk to Zilker,3124528,Meme,,78704,30.257009216485596,-97.75982944897393,Entire home/apt,180,1,2,2016-10-11,0.39,1,9
13766436,2604 East Side DR,35463898,Wes,,78704,30.2345766434346,-97.75148111881337,Entire home/apt,190,2,6,2017-01-16,0.98,1,30
8437392,Condo off SOCO,44425359,Erika,,78704,30.252065829291933,-97.74485052077834,Entire home/apt,202,2,3,2016-08-14,0.18,1,0
954116,Tiny House- Best Central Location!,5181843,Amy,,78704,30.243661779764405,-97.738486801483,Entire home/apt,155,2,149,2017-02-28,3.07,1,310
2473246,"Walk to ACL, SXSW, SoCo  -hot tub!",1550214,Catherine,,78704,30.25391030698051,-97.75544828522551,Entire home/apt,630,4,2,2015-12-31,0.06,1,0
17044445,Cozy Travis Heights Private Room,21324488,Ana,,78704,30.2378813781925,-97.74755908538556,Private room,65,2,1,2017-03-05,1,1,130
4186158,Downtown - SXSW Walk Everywhere! Rooftop | Pool,9328226,Tiffany,,78704,30.25632931851394,-97.7464553061556,Entire home/apt,135,1,90,2017-03-04,3.03,1,135
592958,The Coach House Austin on SOCO,2927288,Tracy,,78704,30.24320903830318,-97.75469231153156,Entire home/apt,415,2,17,2016-10-03,0.35,2,353
3439396,"4 bedroom, 3 bath, Modern Luxury sleeps 10 in beds",17333333,Kate,,78704,30.247152522152508,-97.74669628348393,Entire home/apt,628,2,35,2017-02-20,1.21,9,157
2902979,Mid-Century Modern near SoCo and DT,80406,Dani,,78704,30.24061116081949,-97.74120868609009,Entire home/apt,199,1,58,2017-03-03,1.74,10,174
8738970,SXSW Corner Lot Remodel,45847241,Sean,,78704,30.253413954214984,-97.75592906366882,Entire home/apt,199,1,3,2016-10-09,0.25,1,355
2346097,3/2 SXSW Condo in Central Austin,11981626,Amy,,78704,30.236049145542253,-97.74889926546811,Entire home/apt,400,2,2,2016-02-09,0.08,1,0
16491431,"Holistic, organic retreat in lovely SoCo",2675126,Mimi And David,,78704,30.25037061547915,-97.7593210894297,Entire home/apt,269,2,0,,,1,168
5445354,Luxury SXSW house steps to Congress,1818782,Jeremy,,78704,30.243280284040313,-97.75977912481154,Entire home/apt,1000,2,0,,,1,0
5527298,SXSW RENTAL:KILLER LOCATION:3BED2BA,28666346,Nathan,,78704,30.236204917486997,-97.7480300929477,Entire home/apt,349,2,2,2015-03-22,0.08,1,0
5021987,Travis Heights Bungalow 2/1,2076136,Kathleen,,78704,30.242661745843716,-97.7400236860311,Entire home/apt,165,1,167,2017-02-12,6.94,2,291
927419,SXSW: Pee-Wee's Playhouse,4990349,Haley,,78704,30.24804696450201,-97.75868718205211,Entire home/apt,615,2,4,2016-03-17,0.11,1,358
7093256,Downtown large 1 bedroom apartment,7567467,Chalu,,78704,30.2510565128682,-97.7409569426862,Entire home/apt,99,2,66,2017-02-20,3.24,11,61
12308357,Hideaway Guest Suite-Travis Heights,3626574,Bill,,78704,30.244404967420508,-97.7461465622353,Entire home/apt,164,1,97,2017-03-04,10.14,3,247
15111636,Great location near SOCO and downtown,95728130,Alejandro,,78704,30.253586548606815,-97.76037531696261,Entire home/apt,500,2,0,,,1,74
2223634,Walk to it all! Hip SoCo Bungalow,80406,Dani,,78704,30.245969342679075,-97.74855901814165,Entire home/apt,225,1,54,2017-03-02,1.57,10,142
801521,Fantastic SOCO Studio,4218754,Jana,,78704,30.233074357108965,-97.76085863064192,Entire home/apt,130,2,13,2017-01-31,0.26,2,342
17247126,Clean & Cozy Loft right next to Zilker!,21961778,Jessica,,78704,30.25523664310816,-97.76080657973733,Entire home/apt,350,2,0,,,1,56
16128780,Discover 'Austin Soul' - 2BR Home Steps from SoCo!,103104686,Evolve Vacation Rental,,78704,30.25079447515339,-97.75197052020785,Entire home/apt,229,2,0,,,3,327
12081129,"Spacious, dog-friendly townhouse near nightlife",7870174,Karen,,78704,30.23696096639898,-97.7602523794367,Entire home/apt,260,2,5,2016-10-24,0.45,1,173
6088693,3 Bedroom 2 Bath with 2 Kitchens,5319301,Jared David,,78704,30.22454928300131,-97.75518534695142,Entire home/apt,225,2,3,2016-07-31,0.31,7,348
13655754,Beautiful Condo on South Congress!,19593611,Jessica,,78704,30.24357794273881,-97.75144998516281,Entire home/apt,95,1,2,2016-11-13,0.42,1,3
5580439,*Immaculate licensed 3BR2BA; Walk 2 SXSW**,21573147,Paula And David,,78704,30.248046453998615,-97.75460339409996,Entire home/apt,521,2,0,,,2,98
17511088,SoCo apartment near downtown,17801507,Taylor,,78704,30.253006437025807,-97.74844230032566,Entire home/apt,170,3,0,,,2,357
13742062,Peaceful + Ideal SoCo Getaway,5252274,Teal,,78704,30.23866416937314,-97.74942499972607,Private room,75,5,0,,,1,0
646358,"SXSW & ACL &  F1- Fab! South Austin! ""WEST O""",3239177,Teresa (Tessa),,78704,30.242821195294976,-97.76199441661042,Entire home/apt,255,2,33,2016-11-13,0.68,1,341
568456,Design Pad with Art in Every Corner,16872,Melissa,,78704,30.24348131385636,-97.74093297137364,Private room,95,2,5,2015-05-25,0.10,2,82
16914192,2 bed/2 bath Gateway to SXSW!,64612853,Taylor,,78704,30.255291342670795,-97.75151561972969,Entire home/apt,800,2,0,,,2,4
4991727,4BR Gorgeous deck walk to downtown!,1632364,Nick,,78704,30.251545316882325,-97.75685068822027,Entire home/apt,790,1,17,2016-11-21,0.67,1,260
14249237,Private Rm with Own Bathroom,1775950,Harman,,78704,30.238683678744067,-97.74032716217927,Private room,42,1,23,2017-02-09,3.14,2,0
10900796,Sweet Room w/Balcony in Downtown,1794060,Chris,,78704,30.25617408878882,-97.74384766336746,Private room,275,2,0,,,1,363
17546061,Luxury Stay with Breathtaking Views,119037139,Austin,,78704,30.26008767523959,-97.7458590385795,Entire home/apt,1350,3,0,,,1,5
16650073,Private Room In Beautiful Home Next To SoCo!,23873541,Trey,,78704,30.25051220576877,-97.74071310709978,Private room,58,1,2,2017-02-01,1.50,7,0
5579492,South Austin Near Downtown,9702734,Jeffrey,,78704,30.25523048563539,-97.7615399512268,Entire home/apt,300,1,0,,,1,0
10706987,1 Bedroom Apt on South Congress,55324539,Natalie,,78704,30.252994760409727,-97.74702448028293,Private room,89,2,1,2016-03-22,0.09,1,0
16844264,Your Bright Little Room by the River,17178436,Tamara,,78704,30.250936872785815,-97.74140621627912,Private room,105,2,0,,,1,47
10410704,Soco apartment close to everything,630310,Rachel,,78704,30.25651602564,-97.74660879060602,Private room,150,1,0,,,1,0
11458582,Master Bedroom in the heart of AtX,31720074,Chin,,78704,30.259099037786687,-97.74684689763284,Private room,200,1,3,2016-04-11,0.25,1,0
8341818,Walk to ACL and lots more!,18811240,Meredith,,78704,30.256280132631844,-97.76145958835654,Entire home/apt,200,2,2,2015-10-12,0.12,1,0
13331419,"Clean, Comfortable and Convenient in SoCo 78704",9814669,April,,78704,30.237802740420225,-97.74774358205568,Private room,70,1,35,2017-02-24,5.41,1,300
2344180,"Super Cute Old-Austin House, 1 Block Off South 1st",5366023,Ramona,,78704,30.24656337199769,-97.75614572936627,Entire home/apt,175,2,11,2017-02-26,1.79,1,344
12914864,Comfortable and convenient Bouldin Creek home,5598866,Liza,,78704,30.252890445277377,-97.7611995685538,Entire home/apt,1200,3,0,,,1,31
3294079,Cute & Funky SoCo Kasbah,16643010,Isabel,,78704,30.239962496020766,-97.75030754171055,Private room,75,3,7,2016-10-05,0.24,1,358
8542666,SoCo Huge Master in 3/2 luxury apt.,9110961,John,,78704,30.25229362872558,-97.74759748163396,Private room,100,1,3,2016-05-31,0.21,1,0
16270210,Close to dt and Congress,9079601,Pam,,78704,30.241127588465122,-97.73895068701138,Entire home/apt,124,1,4,2017-02-05,1.36,2,56
4510443,Brand New Zilker Park Flat ❤️,23387015,Julie,,78704,30.2556025640445,-97.76123386246456,Entire home/apt,95,1,28,2017-02-20,0.99,1,353
16658814,Sunny Mid Century Jungle Haven,1534620,Robert,,78704,30.243937350416775,-97.75453717680037,Entire home/apt,199,2,2,2017-02-26,2,1,17
8642037,Private Austin Room,45599,Bryan,,78704,30.241305308212148,-97.73956858078164,Private room,350,1,0,,,1,365
16769604,Private Room & Bath In Beautiful SoCo Home!,23873541,Trey,,78704,30.2440139871978,-97.74260473560216,Private room,68,1,11,2017-03-01,7.50,7,11
12544666,Great vintage SOCO downtown apt,39236263,Melissa,,78704,30.247723341144194,-97.74593437162919,Entire home/apt,150,1,7,2016-05-30,0.66,1,0
2458182,1 (sometimes 2) bedrm walk to SoCo!,2965368,Maria,,78704,30.238197141135625,-97.74128595779308,Private room,70,1,16,2016-03-22,0.48,1,0
15940810,The little Bradley - corporate guest's delight,18161031,Kimberly,,78704,30.25833540297302,-97.75467452923891,Entire home/apt,250,2,1,2017-01-01,0.45,2,126
11180054,2/2 Bouldin Cottage,58186785,Turner,,78704,30.255399421913843,-97.75716912501976,Entire home/apt,800,4,0,,,1,8
5078787,Modern 2BD with Parking,26229179,Jill,,78704,30.24369734530631,-97.74066661011086,Entire home/apt,175,2,5,2017-01-02,1.00,1,4
17387404,Castle Cottage - Heart of SoCo,874751,Angela & Ian,,78704,30.244443461904297,-97.74926445704698,Entire home/apt,195,2,0,,,1,345
15957597,Private room & bath - close walk to SXSW!,59169390,Kyle,,78704,30.258980260314523,-97.74930610920211,Private room,85,1,1,2017-02-23,1,1,32
5618324,SXSW DOWNTOWN Condo for March ,29122242,Marco,,78704,30.241102280503007,-97.75872101801231,Entire home/apt,200,1,0,,,2,0
17029783,Spacious SOCO apt- .5 mile to dwntn,22006837,Andrea,,78704,30.25479560970573,-97.74718319947495,Entire home/apt,210,1,0,,,1,16
2142336,South Austin Gem Cottage,4641823,Erica,,78704,30.245678400930373,-97.75867807614823,Entire home/apt,139,2,4,2016-04-30,0.14,73,351
1682346,"SPACIOUS 1BR SOCO, SCREENED PORCH",8896616,Fielding,,78704,30.237063077366567,-97.76039801808452,Entire home/apt,150,1,12,2014-09-06,0.33,1,325
705858,Luxury Carriage House-Travis Heights,3626574,Bill,,78704,30.24645831578428,-97.74737956908149,Entire home/apt,154,1,224,2017-03-05,4.25,3,288
11534934,Charming 2/1  So. Austin Bungalow,55911288,Sean,,78704,30.22953662777103,-97.76080292007128,Entire home/apt,250,2,7,2017-02-12,0.58,1,166
12872920,"""Great Location, Lake access""",69102240,Roger,,78704,30.254236184308265,-97.74225523717327,Private room,80,1,1,2016-07-01,0.12,3,59
8327560,S. Austin Apartment- Walk to ACL,43899293,Clara,,78704,30.257746941145722,-97.75263946269583,Entire home/apt,1000,2,0,,,1,0
13203006,The Green At 405: Nature in the heart of Austin!,73966582,Karin,,78704,30.25061256152773,-97.74464753630762,Entire home/apt,115,2,18,2017-02-25,2.08,1,61
13124561,Cozy Downtown Pad: Perfect for SXSW and ACL!,59834237,Simon,,78704,30.26114915157849,-97.7483074766783,Entire home/apt,179,1,0,,,1,8
12622967,Trendy SoCo Bungalow,68532899,Robyn,,78704,30.247215582275565,-97.73708309026433,Entire home/apt,165,2,38,2017-03-05,3.67,1,107
5521980,Travis Heights 1 bed/bath Strawhome,25165578,Amy,,78704,30.243979657981512,-97.74177952033871,Private room,200,1,0,,,3,365
11655031,1 Bedroom DT Apt. for SXSW 2016!,18798811,Caroline,,78704,30.256359259738097,-97.76018990762425,Entire home/apt,250,1,1,2016-03-16,0.08,2,0
672774,Modern and sunny 4br SoCo Bungalow!,2370977,Cari,,78704,30.248000067389516,-97.7436550197039,Entire home/apt,350,3,6,2016-06-27,0.25,1,69
2472398,1930's BUNGALOW: BOULDIN CREEK,12643952,Cori,,78704,30.255569683105513,-97.75574922965056,Entire home/apt,160,3,39,2016-10-24,1.07,1,358
9941582,Ranch charmer off SoCo for SXSW,43085325,Meg,,78704,30.233325111364774,-97.74991846181513,Entire home/apt,495,3,2,2016-01-03,0.14,1,0
14761524,2 Bedroom in Heart of Downtown Perfect for SXSW,3802510,Thomas,,78704,30.258828984710366,-97.75558039018553,Entire home/apt,125,3,2,2017-02-13,0.40,1,75
2302368,"3/2 Bungalow, pool, walk/bike!",11459853,Aaron,,78704,30.243493958290728,-97.76011446722671,Entire home/apt,1499,3,5,2015-04-27,0.14,1,365
16894043,Cozy Loft off Lamar,112718770,Chris,,78704,30.256773719770475,-97.75993636694004,Entire home/apt,400,4,0,,,1,16
5492366,2 bed/bath sleeps 6,28481369,Jason,,78704,30.255913720804543,-97.75340112712325,Entire home/apt,400,1,9,2015-10-05,0.37,1,0
2056845,Bouldin Creek Bungalow - SXSW!,1518835,Russ,,78704,30.249929814894013,-97.75779477807082,Entire home/apt,350,3,4,2016-10-09,0.11,1,273
14881283,Chateau Compound - 3 Private Units in 4-Plex,5319301,Jared David,,78704,30.22426098122175,-97.7559360441854,Entire home/apt,425,1,0,,,7,347
13275119,"So Co, Walk Everwhere, Peaceful",18409381,Anne,,78704,30.245504611517028,-97.74738577372315,Entire home/apt,125,4,2,2016-10-23,0.40,1,117
2424756,"House for 2, 10 min walk to SXSW",12392398,Adriana,,78704,30.257862061252634,-97.75266317764985,Entire home/apt,135,1,1,2014-03-10,0.03,1,0
17141373,Perfect location! Nice SoCo apartment 1/1 sleeps4,4843759,Honey,,78704,30.254930260386494,-97.74690154467127,Entire home/apt,144,1,8,2017-03-03,8,1,27
731070,Incredible Modern Design  ACL - F1,3803498,Arnie,,78704,30.243466416720846,-97.75295453088145,Entire home/apt,750,3,10,2016-11-26,0.35,1,156
15437544,Modern Condo-South Austin,3685693,Sarah,,78704,30.236812339494396,-97.76198752684758,Entire home/apt,274,1,0,,,1,90
7899546,Backyard Bungalow in Heart of SOCO,41651643,Kristen,,78704,30.245334209620204,-97.74939129134357,Entire home/apt,150,2,60,2017-02-27,3.28,1,205
316630,"Hip, convenient home in 78704!",1626165,Gretchen,,78704,30.254314568458305,-97.75577979365407,Entire home/apt,400,3,9,2015-03-24,0.15,1,0
1305261,South Austin Cool and Comfy Home,7096463,Robin And Mike,,78704,30.246762537306985,-97.76142127692712,Entire home/apt,499,2,6,2016-10-03,0.21,2,338
17496240,1 BDRM on S. Congress. 5 min walk to DT & River.,75390057,Spencer,,78704,30.25347436306352,-97.74848930270174,Entire home/apt,500,2,0,,,1,10
7633129,Large 1 BR apt / CLOSE TO DOWNTOWN,40043223,Joe,,78704,30.255287819857298,-97.76171137887202,Entire home/apt,500,1,0,,,1,0
11420601,South Austin Loft: Mid-Century Chic,8108677,Kandace,,78704,30.229081029268176,-97.76136232157037,Entire home/apt,98,2,11,2017-01-03,0.92,1,78
7348932,Colorful House In Heart Of Austin,4970462,Jen,,78704,30.24890248843288,-97.75297192968242,Entire home/apt,149,2,4,2016-03-15,0.21,3,9
1683591,SOCO Apt right in the middle of Weird-,4689326,Heather,,78704,30.252458383293185,-97.74823497416715,Entire home/apt,150,1,98,2017-03-05,2.43,1,314
1704436,Travis Heights Gem,8428581,Brunson,,78704,30.248294359161108,-97.74655741233293,Entire home/apt,165,2,44,2016-11-28,1.09,1,323
11695620,Walk to SXSW - nice 2-bedroom apt,38173633,Sierra,,78704,30.256356210096904,-97.75186778596343,Entire home/apt,399,2,0,,,1,0
16765108,Downtown Austin Apartment,15238453,Jason,,78704,30.257325620342566,-97.75111276109959,Entire home/apt,175,1,0,,,1,51
4134085,Stylish South Congress House,4641823,Erica,,78704,30.247256429964445,-97.75071140976026,Entire home/apt,259,2,21,2016-11-18,0.75,73,0
7970274,Spacious Modern Home in South Central Austin,11520674,Lauren,,78704,30.257765220476564,-97.75571962379661,Entire home/apt,5000,4,1,2017-02-09,1,2,157
948038,Clean Cozy and close to SOCO & Downtown,5139854,Timothy,,78704,30.239723638624366,-97.73858300458578,Entire home/apt,75,2,68,2017-02-17,4.09,1,192
17573057,Entire Downtown Apt w Pool on Lake,50073407,Michael,,78704,30.252105705908953,-97.74197665686663,Entire home/apt,225,2,0,,,2,85
1596096,HIGHEST RATED ONE BLOCK 2 SOUTH CONGRESS! GORGEOUS,8510754,Nicole,,78704,30.246720483974148,-97.74874805040413,Entire home/apt,165,1,44,2017-02-20,1.35,1,320
668873,SOCO! Two bedroom on Travis Heights,1710302,Lindsay,,78704,30.237073093149412,-97.74393578078141,Entire home/apt,120,2,64,2016-10-18,1.17,57,332
1744936,3BR South Congress,4641823,Erica,,78704,30.246163113450997,-97.74469332466457,Entire home/apt,172,2,49,2016-09-25,1.18,73,339
1255816,Trendy Travis Heights Flat,427519,Anne,,78704,30.243038476153615,-97.74148706657711,Entire home/apt,117,1,206,2017-02-25,4.61,1,326
6234498,South Congress Bungalow,9872958,Kristi,,78704,30.24554306010905,-97.74790754973972,Entire home/apt,225,2,28,2017-02-26,1.25,1,326
5260774,Bouldin-Creek Beautiful Backyard & Bathroom,22369533,Allison & Cam,,78704,30.25013188484474,-97.76045411862879,Entire home/apt,199,2,10,2017-02-21,0.56,1,319
12600700,South Lamar apartment,3843034,Maggie,,78704,30.25658639204899,-97.76010236345313,Entire home/apt,35,1,0,,,1,0
