id,name,host_id,host_name,zip_code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7743660,Spacious Apartment in Arbor Lodge,20590539,Zach,Arbor Lodge,45.5696082,-122.6931159,Entire home/apt,89,1,51,10/21/2016,3.41,1,334
758814,"Between ""hip and home"" (and park)!",3493601,Sandi,Arbor Lodge,45.57285651,-122.6939848,Private room,75,2,69,9/25/2016,1.42,1,332
13300578,Your urban place minutes away from downtown,20046520,Sona (& Jeffrey),Arbor Lodge,45.56869685,-122.6958226,Entire home/apt,120,5,1,7/6/2016,0.24,1,0
2659449,Biscuits & Gravy!,13611696,John,Arbor Lodge,45.57510645,-122.6963932,Private room,69,1,29,10/15/2016,1.05,3,365
14077766,Urban Wine Cellar Getaway,8121574,Shirley,Arbor Lodge,45.56635742,-122.6928161,Entire home/apt,95,2,10,10/24/2016,3.19,1,77
4840908,Portland-Plush KING/Private Bath,12807678,Tanja,Arbor Lodge,45.57234896,-122.6883275,Private room,49,1,255,10/31/2016,11.35,3,76
13547073,Cute Basement Studio,3488471,"Jess, Steve, And Clem",Arbor Lodge,45.57505443,-122.6867535,Entire home/apt,80,1,27,10/30/2016,6.38,1,0
10368873,Sweet Room-Hot Tub- Near MAX,21695927,Tom,Arbor Lodge,45.57236988,-122.68527,Private room,50,1,59,10/25/2016,6.28,2,62
7292504,Saratoga Sweetness: cozy & quiet with private bath,36446072,Pamela,Arbor Lodge,45.57294448,-122.688227,Private room,65,1,40,10/11/2016,2.56,1,365
3220798,modern basement loft,15983140,Trent,Arbor Lodge,45.5764193,-122.6985722,Entire home/apt,73,2,38,8/31/2016,1.29,1,255
2936322,Bright & Cozy Home! AC in bedroom,14994883,Paul & Aimee,Arbor Lodge,45.5762102,-122.6825663,Entire home/apt,90,2,23,5/31/2016,0.81,1,20
4483736,"Cozy, bright, spacious studio house",17225282,Jay,Arbor Lodge,45.57410433,-122.6907252,Entire home/apt,109,4,8,7/27/2015,0.34,1,12
5413214,Greeley Manor - 2 bedrooms,13611696,John,Arbor Lodge,45.57488099,-122.6947326,Private room,130,1,3,6/12/2016,0.16,3,365
15411232,Arbor Lodge Guest House - The Sun Room,76940848,Natasha,Arbor Lodge,45.57052286,-122.698652,Private room,55,2,1,10/24/2016,1,3,66
1918952,"Leafy, Private First Floor Getaway ",4452894,Aaron & Alicia (& Sylvia & Elijah),Arbor Lodge,45.57297775,-122.6887851,Entire home/apt,95,1,25,10/9/2016,0.76,1,72
11134954,Artist loft in Arbor Lodge,57864996,Scott,Arbor Lodge,45.57462196,-122.6920085,Entire home/apt,90,3,18,10/5/2016,3.18,1,315
67532,LGBT Friendly in N. Portland,333173,Kathy,Arbor Lodge,45.57099939,-122.6836777,Private room,45,1,98,8/29/2016,1.4,2,349
3230208,"3200' home -2 Kings, Queen, Single",12807678,Tanja,Arbor Lodge,45.57287968,-122.6892327,Entire home/apt,295,2,12,8/21/2016,0.42,3,69
13447614,Big home. 3bd 2.5bath. Ideal for long stays.,20993562,Anastasia,Arbor Lodge,45.57590181,-122.6990598,Entire home/apt,145,7,0,,,1,364
8985911,"Brand New, Perfect Portland Pad",328095,Lisa & Stew,Arbor Lodge,45.56766277,-122.6864387,Entire home/apt,130,1,72,11/3/2016,6.26,1,292
9631880,Charming Hideway in Arbor Lodge,596414,Travis,Arbor Lodge,45.56828329,-122.6878296,Private room,44,2,5,10/16/2016,0.45,1,350
12905000,Cute Home Near Light Rail,333173,Kathy,Arbor Lodge,45.57365401,-122.6846656,Entire home/apt,0,2,3,9/11/2016,0.61,2,20
15411427,Arbor Lodge Guest House - Wanderer's Delight Room,76940848,Natasha,Arbor Lodge,45.56857105,-122.6982859,Private room,55,2,0,,,3,88
7309532,El Rancho,6010923,Nate,Arbor Lodge,45.57102181,-122.6955631,Entire home/apt,100,4,0,,,1,7
15116428,2 Bedroom Bunglow with Private Backyard Access.,14897962,Jessica & Scott,Arbor Lodge,45.5759848,-122.7051928,Entire home/apt,60,2,4,10/29/2016,4,2,37
11803350,Cozy Tiny House Bungalow,62863005,Benjamin,Arbor Lodge,45.57032194,-122.6994821,Entire home/apt,80,3,1,5/31/2016,0.19,1,0
